"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os08g25799",379.21716434134,0.206688722303656,0.145341017774944,1.42209491489668,0.154998698812913,0.326250103942222
"Os05g16640",187.812181052658,-0.254887093296413,0.179242761093281,-1.42202168579497,0.155019955608765,0.326268346430695
"Os10g39110",20.5987665330173,-0.727578149581188,0.511703454130157,-1.42187461059452,0.15506265498892,0.326331712200573
"Os03g24870",127.241135925051,-0.30222916534322,0.212600504026692,-1.42158254387428,0.155147475284383,0.326457195679993
"Os08g02640",1656.9038564891,0.172919927677852,0.121638472690753,1.42158910624827,0.155145569091602,0.326457195679993
"Os05g36340",90.4204377319891,0.423566926452281,0.297996832167029,1.42138063472725,0.155206133141,0.326501091025977
"Os09g36820",72.8124887903058,-0.383809121019245,0.270021129200779,-1.42140402921527,0.155199335803396,0.326501091025977
"Os11g26880",26.8752825453084,0.622031704406859,0.437609126696666,1.42143220161409,0.155191150529682,0.326501091025977
"Os01g72990",2524.67767111776,0.183083985108395,0.128829096838147,1.42113846640104,0.155276509144243,0.326622624551385
"Os08g41760",17.8707890323557,-0.699589701398909,0.492319226963334,-1.42100828707023,0.155314350283262,0.326675707133409
"Os02g02350",789.208508795354,0.199944611064977,0.140718383082473,1.42088479618042,0.155350253665277,0.326724705708135
"Os04g44660",5.00099446016835,-1.3892435306208,0.978025705502465,-1.42045707265645,0.15547465746422,0.3269598107754
"Os03g08640",253.731810975113,-0.229253237477735,0.161413359244121,-1.42028663892071,0.155524249344621,0.326979351975432
"Os05g44650",13.1442901439454,-0.82711691152339,0.582342863694414,-1.4203263456791,0.155512694615613,0.326979351975432
"Os05g45990",65.9111693144665,0.410135451597965,0.288760779309506,1.4203294941186,0.155511778442659,0.326979351975432
"Os12g08140",100.045950611077,0.336405280053159,0.236863143099543,1.42025169323951,0.155534419131822,0.326979351975432
"Os10g22510",388.897250079204,-0.214847653483443,0.151282089905744,-1.42017904179736,0.155555563551865,0.326997276885673
"Os02g02160",173.103119051402,-0.284584911050002,0.200420690057775,-1.41993778670239,0.155625793902227,0.327065319031401
"Os09g22505",1197.11028025839,-0.261850887651298,0.184405173480346,-1.4199758212272,0.155614720297991,0.327065319031401
"Os11g07490",667.887492585306,0.188848700915802,0.132994483591491,1.41997394039195,0.155615267881814,0.327065319031401
"Os02g58290",14.8373053727284,-0.792114152322152,0.557998145338889,-1.4195641310619,0.155734614092172,0.327267476824411
"Os02g35010",342.435740553875,0.243064425439278,0.171255115800827,1.4193119096189,0.155808101490996,0.327342274028307
"Os03g44230",435.352917007175,-0.200775498493457,0.141457588716263,-1.41933352827168,0.155801801635766,0.327342274028307
"Os03g60100",64.6844051782324,-0.406281065910868,0.28623903732278,-1.41937685967243,0.155789175087193,0.327342274028307
"Os07g46370",7133.63870896598,-0.143714593595836,0.101266702155065,-1.41916928800321,0.155849667460376,0.327403058709116
"Os03g58830",238.559829239661,-0.237583596496157,0.167435752932359,-1.41895379173967,0.155912488145059,0.327508481014768
"Os09g31430",396.530904077215,-0.214422124658604,0.151117807972646,-1.41890706022824,0.155926113679579,0.327510555682143
"Os06g19300",36.4729546462946,0.564000215322019,0.397521903211236,1.41879028744315,0.155960165139489,0.327555529588287
"Os06g47590",261.484689414573,-0.236895491949055,0.166994214537628,-1.41858502466669,0.156020034347186,0.327654715567855
"Os08g37290",4.35194417521728,1.51263195463811,1.06644900173946,1.4183818937154,0.15607929892794,0.327750016389209
"Os09g28120",146.54339022347,-0.284719965910519,0.200741292532458,-1.41834279494082,0.156090708171932,0.327750016389209
"Os05g28300",2502.02017410657,0.167239485951554,0.117940950081419,1.41799337580461,0.156192698752157,0.327937599300183
"Os01g67810",444.641288413283,-0.580028017498826,0.409097227767467,-1.41782436577282,0.156242048563277,0.327966658162614
"Os03g16460",343.356851404714,0.209082516863424,0.147468023991876,1.41781595225648,0.156244505563405,0.327966658162614
"Os07g40790",633.598483652198,0.180770347619417,0.127498001529074,1.41782887144466,0.156240732783468,0.327966658162614
